WPM Intervals,Label
55 56 54 54 55 56 55 54 54 56 54 55 56 55 55 55 54 55 56 55 54 56 56 56 56 56 56 55 54 54 55 54 56 56 56 54 54 54 56 54 55 55 56 55 54 55 56 56 54 56 54 55 56 55 54 55 54 54 56 54 55 56 54 55 54 56 55 54 56 54 54 55 54 54 54 56 54 54 55 55 54 55 54 55 56 56 55 54 56 55 56 54 56 56 55 54 56 54 55 56 55 55 55 56 55 54 54 56 54 56 54 54 56 55 56 54 56 54 55 54 54 56 56 55 56 56 55 55 55 54 54 56 54 56 55 55 54 56 56 56 55 56 56 55 56 56 54 54 55 55 55 54 54 55 56 55 56 56 54 54 54 56 54 56 55 55 54 56 56 55 56 56 55 56 56 55 55 54 55 54 56 54 55 55 54 55 54 55 54 54 54 56 56 54 56 56 54 56 56 55 54 55 55 54 54 54 55 55 55 54 55 55 54 56 54 55 54 56 54,1
64 64 64 62 63 62 64 63 62 64 63 64 64 64 64 63 63 62 64 62,1
49 51 49 51 49 50 51 50 51 49 49 49 49 50 51 51 50 50 51 50 50 51 49 49 51 51 50 49 50 50 50 49 51 51 50 49 50 49 49 49 50 49 51 49 49 51 50 50 49 50 50 50 51 50 49 51 50 49 50 51 51 50 49 49 51 50 51 49 49 50 50 50 50 49 51 50 50 50 51 49 51 50 50 51 51 50 51 51 51 51 51 49 51 49 50 49 51 49 49 51 51 51 51 50 50 51 49 51 51 50 51 49 50 50 50 49 50 50 50 51 49 50 50 50 50 50 49 50 50 49 49 50 51 50 49 50 49 51 50 51 50 51 51 51 50 51 49 49 49 51 49 51 50 49 51 49 51 49 49 49 50 50 51 49 50 51 51 51 50 50 51 50 51 51 50 49,1
64 64 64 64 64 65 65 63 63 64 64 65 65 64 65 63 65 64 65 64 63 63 63 64 65 65 65 65 65 65 65 64 65 63 63 63 63 64 64 65 63 64 64 65 65 63 63 63 65 63 65 65 63 64 65 63 65 63 64 64 65 63 65 64 65 63 65 63 63 65 63 64 63 65 64 64 65 63 64 63 64 65 65 65 63 64 63 63 65 65 64 65 65 64 64 63 63 65 64 64 63 63 63 65 64 64 63 65 65 65 64 64 64 65 63 65 64 65 65 65 65 63 65 64 65 65 64 63 64 63 63 64 65 63 64 64 64 63 65 63 65 64 64 64 65 64 64 65 64 65 65 63 64 65 65 64 64 65 63 65 65 64 65 64 63 63 65 63 65 64 63 63 64 65 64 65 63 65 65 65 65 63 65 64 65 65 63 63 65 63 63 65 64 65 63 65 63 63 64 63 63 64 65 64 65 65 65 64 64 63 63 64 65 64 63 63 65 64 63 64 63 65 63 64 65 63 63 63 63 65 64 63 64 64 64 65 65 63 64 65 65 65 64 64 64 63 64 63 63 65 65 63 65 65 64 64 65 64 64 65 64 65 64 64 64 63 63 65 63 63 63 63 63 64 65 64 63 63 63 65 64 63 63 64 63 64 63 63 65 64 65 65 65 63 63 63 64 65 65 63 63 65 65 65 65 63 64 65 65 64 64 64 63 63 63 63 65 65 64 63 65 64 63 63 65 65 63 63 64 65 65 64 65 63 64 63 65 64 63 65 63 64 64 63 63 65 64 64 63 65 63 65 65 63 64 63 65 63 64 64 64 65 65 63 65 64 64 63 63 63 64 63 65 64 65 64 63 63 65 63 63 65 63 65 63 63 63 64 65 65 63 63 63 65 63 63 65 65 64 64 64 64 65 64 64 65 65 63 65 64 63 64 65 63 63 65 64 65 65 65 64 63 65 65 65 65 63 65 64 65 63 65 63 65 65 65 63 64 64 65 63 63 63 63 64 64 65 64 64 63 64 63 63 65 64 65 65 63 65 63 64 65 64 65 63 65 64 64 64 64 63 63 64 64 64 65 63 63 65 63 63 63 63 65 63 64 64 65 65 64 65 64 64 65 64 64 64 65 63 63 65 64 65 65 63 63 64 65 65 65 64 64 63 65 63 64 65 63 63 65 64 63 63 65 64 64 65 63 64 64 63 64 64 64 63 63 63 64 64 64 63 65 64 64 64 63 65 64 63 63 65 65 65 65 63 64 63 63 63 65 65 63 63 63 64 64 64 65 64 65 63 64 63 64 64,1
62 61 61 63 62 63 62 62 61 63 61 61 61 63 62 61 61 61 61 63 62 63 62 61 61 62 63 61 63 62 61 63 61 62 62 62 62 63 62 63 63 61 63 61 63 62 63 61 62 61 63 61 63 61 62 62 63 62 62 62 63 63 63 63 63 62 63 61 62 61 63 62 61 63 62 62 62 62 63 62 61 62 61 63 62 63 62 63 62 63 63 61 63 63 61 61 62 62 63 61 63 61 62 61 63 63 62 61 62 63 61 63 63 61 61 62 63 62 62 63 61 62 63 62 61 62 61 61 62 61 61 63 61 62 63 62 63 63 63 63 62 62 62 61 63 62 63 63 63 62 61 61 63 62 63 63 62 61 63 62 61 63 61 63 62 62 62 61 62 63 62 61 62 61 62 63 62 62 63 63 63 61 61 63 61 63 62 62 61 63 63 61 62 62 62 61 62 61 61 61 61 63 61 63 62 62 62 63 62 62 63 63 62 63 63 63 62 63 61 61 61 61 61 61 61 63 63 63 63 63 62 62 61 63 62 62 61 62 62 62 63 63 62 63 61 62 63 63 61 61 63 63 63 62 61 62 62 62 61 61 62 63 63 61 61 61 61 61 61 62 62 63 62 63 63 62 62 62 62 61 61 63 62 61 63 61 63 61 61 61 61 63 62 63 62 62 61 63 63 61 61 62 62 62 62 63 61 61 61 63 61 63 63 62 62 62 63 61 62 63 63 63 63 61 62 63 62 62 63 63 61 62 61 62 63 61 61 63 62 61 62 62 63 63 62 63 62 62 61 62 62 61 61 61 63 63 61 63 62 61 62 63 63 63 62 61 63 62 63 61 62 63 61 62 61 61 61 61 63 61 61 63 61 63 62 62 62 61 61 63 62 63 61 62 62 63 63 62 63 62 62 61 62 63 62 61 61 61 62 61 61 63 62 63 62 61 61 61 62 61 62 63 63 61 62 61 61 62 63 61 63 62 62 62 63 63 63 62 62 62 62 61 63 62 63 62 63 61 63 62 61 63 62 63 63 62 62 63 63 63 62 62 63 63 63 62 62 63 63 61 61 63 62 63 63 61 63 63 62 62 62 63 63 62 63 61 63 63 61 61 61 62 63 62 62 61 61 62 61 63 61 63 63 61 61 61 62 63 61 63 63 63 61 63 63 63 61 63 61,1
53 55 55 55 54 53 54 53 53 55 55 55 54 53 55 54 54 55 53 55 54 54 53 53 55 53 54 55 54 53 54 55 54 53 53 55 54 55 53 54 55 53 54 55 54 55 53 54 53 53 54 54 55 54 53 54 54 53 54 54 54 53 53 54 53 54 55 54 53 54 55 54 55 53 53 54 55 53 55 55 54 55 54 55 53 54 54 53 53 53 54 55 53 55 53 55 53 53 55 54 53 55 55 53 55 54 55 55 53 55 53 54 55 55 54 53 53 54 55 55 53 54 53 53 55 54 54 55 54 53 54 55 53 53 55 54 55 53 53 54 54 53 55 55 55 53 54 55 53 53 54 53 55 55 55 53 55 53 53 53 54 54 55 55 54 54 54 53 55 55 55 53 53 55 55 55 53 54 53 54 53 54 53 55 55 55 55 55 55 55 53 55 54 53 54 53 53 55 54 54 54 54 55 53 55 54 53 55 55 53 55 54 55 54 54 55 55 55 53 55 54 54 53 54 55 54 55 54 55 53 53 53 53 54 53 55 53 53 54 54 54 54 54 55 55 53 55 53 55 55 54,1
67 67 62 66 72 72 70 62 68 68 67 68 63 67 67 65 72 67 63 66 72 62 66 71 66 69 64 62 65 70 70 72 67 68 70 63 65 67 71 63 72 63 67 65 68 68 71 64 65 72 65 68 68 71 66 65 64 62 70 62 68 69 63 63 64 70 63 69 67 67 62 71 72 66 71 65 64 69 67 70 66 63 71 62 70 72 65 62 70 66 64 66 66 70 68 68 72 65 63 64 64 63 70 65 68 69 65 63 67 70 62 67 67 67 70 68 71 70 67 69 67 70 70 65 69 69 65 64 67 62 72 67 69 67 64 66 65 62 63 66,0
44 45 47 43 47 52 47 49 42 46 43 44 46 51 45 51 47 52 51 42 45 48 45 47 47 52 46 50 48 50 42 48 45 52 49 49 49 45 44 44 45 51 45 51 42 44 51 43 42 43 49 45 42 48 44 46 52 52 47 47 43 52 52 46 48 51 46 48 46 48 51 43 42 44 50 45 52 45 52 43 46 48 47 49 52 42 47 42 50 45 42 47 50 45 48 50 44 46 44 52 51 42 52 44 46 50 43 49 45 51 46 46 43 44 42 44 49 48 46 43 50 47 50 45 45 51 50 47 50 48 52 44 48 48 45 46 46 44 52 52 50 43 42 48 50 43 42 52 49 51 52 52 46 50 50 46 47 46 51 43 44 50 51 47 48 51 50 46 45 52 51 44 47 51 49 49 48 45 52 42 48 47 46 48 48 45 51 51 49 51 43 44 44 50 42 51 47 48 43 46 42 50 48 48 49 51 48 43 42 48 49 50 50 48 50 52 46 49 42 45 52 48 51 52 48 44 43 52 48 50 49 47 48 49 45 46 47 44 43 50 51 45 50 51 48 45 45 51 42 45 43 50 44 52 50 48 51 42 51 48 45 51 51 45 51 50 44 46 48 52 48 49 42 44 42 42 52 44 50 51 45 45 49 47 46 47 51 43 44 43 48 51 50 46 49 44 47 47 46 43 46 42 52 45 49 45 43 45 44 50 47 42 45 46 43 50 42 50 52 49 44 52 47 50 50 43 43 51 51 43 45 47 45 52 47 47 42 46 48 52 50 49 42 48 51 46 48 43 44 52 43 44 48 44 51 43 52 48 45 49 44 47 42 45 52 42 51 43 49 49 50 51 46 47 42 45 51 45 46 52 45 46 43 45 52 52 45 47 47 42 47 51 46 48 52 48 49 48 48 50 52 42 44 45 46 46 45 42 43 43 52 51 50 45 50 43 42 48 42 52 48 42 50 43 51 49 48 45 43 50 45 49 48 48 50 47 49 48 51 44 44 51 50 45 49 52 43 50 46 50 44 43 48 43 45 49 48 49 42 45 46 50 44 49 47 49 43 45 50 49 43 43 48 50 42 51 45 48 46 51 47 48 43 42 44 52 51 44 44 42 45 44 45 43 42 51 45 51 48 43 50 51 43 43 50 50,0
49 52 50 51 47 46 52 51 46 44 48 44 44 46 50 51 51 48 47 46 43 42 42 45 46 43 52 52 49 45 42 50 47 50 42 44 46 42 50 44 50 46 48 50 50 52 50 52 50 51 46 52 51 52 52 50 47 45 43 44 45 51 51 45 50 42 52 46 52 45 46 49 48 50 46 48 47 48 47 52 50 50 47 50 50 52 46 51 45 49 49 47 48 44 46 46 48 49 52 47 46 46 43 45 46 45 42 50 52 50 47 44 49 48 44 48 44 49 42 43 51 45 49 46 46 50 43 50 45 51 51 49 43 46 49 47 44 45 46 49 45 46 50 50 50 51 47 47 49 43 46 42 44 45 52 44 45 47 46 48 51 48 49 52 45 44 42 48 44 47 48 50 42 44 42 48 47 52 48 42 43 51 51 47 44 44 44 42 43 45 45 42 45 44 45 52 46 49 45 50 48 45 49 47 51 46 52 50 49 42 50 43 50 45 44 47 42 46 49 48 47 43 47 45 49 51 49 44 43 48 52 45 49 50 42 47 49 43 46 50 50 51 42 46 52 52 42 46 42 48 44 45 48 46 46 52 42 45 50 43 48 45 46 51 46 48 45 46 43 43 48 42 52 50 46 46 51 48 45 47 48 45 48 46 43 48 50 42 46 44 43 46 52 49 52 45 42 47 47 43 50 42 42 42 44 48 42 52 44 48 48 42 42 43 48 43 48 43 43 44 52 43 43 42 43 42 48 43 48 47 48 52 42 49 47 52 51 50 48 47 46 52 49 49 43 51 51 45 50 48 50 52 47 49 50 43 43 51 43 48 46 43 47 43 50 49 50 47 46 43 52 49 46 50 48 45 42 51,0
66 64 64 65 65 65 64 66 66 65 66 65 64 66 66 64 65 66 64 66 66 65 66 65 66 65 66 64 64 66 64 66 64 66 66 65 66 64 66 65 64 65 66 66 66 64 65 65 66 65 64 64 65 64 66 65 64 65 66 66 65 65 64 64 65 66 65 66 65 65 66 64 64 64 66 66 66 66 65 65 64 65 64 65 66 64 66 66 66 64 64 65 66 64 66 66 65 64 64,1
62 61 62 61 60 60 61 61 60 61 62 61 60 61 60 60 62 60 62 60 62 62 62 62 60 61 61 60 61 62 61 62 60 61 61,1
57 56 56 57 55 55 55 56 56 55 57 57 56 56 55 56 56 57 57 56 57 56 56 55 56 56 57 56 55 56 57 56 55 57 55 57 57 56 55 57 56 55 55 56 56 57 57 57 55 57 57 57 55 56 56 56 56 56 55 56 56 56 55 57 56 57 56 55 57 57 56 57 56 55 55 57 55 56 56 56 56 55 55 55 57 57 57 56 56 55 56 57 55 55 56 56 55 56 56 55 56 57 56 55 57 55 57 57 55 56 57 57 56 57 56 56 56 55 57 57 56 56 55 56 55 57 55 56 55 55 56 57 56 55 57 57 57 55 55 56 55 57 55 56 57 55 55 55 56 57 55 55 56 57 56 57 57 55 56 56 55 56 56 55 57 55 56 56 57 57 57 55 55 55 56 55 56 56 55 56 57 57 57 56 57 57 55 55 56 55 57 57 56 57 56 56 55 55 55 56 55 57 55 55 55 55 56 57 55 55 56 56 57 55 55 56 56 57 57 55 57 56 57 55 56 56 57 55 55 57 57 57 56 55 55 57 56 56 57 56 55 55 55 55 55 57 57 56 56 56 57 55 57 56 57 57 56 56 57 56 55 57 56 56 57 55 55 56 55 57 56 57 55 55 55 56 56 55 55 57 57 56 57 57 56 56 56 56 55 57 57 56 55 56 57 57 55 55 57 55 55 55 56 55 55 57 57 55 56 55 56 55 56 57 55 57 55 56 55 57 56 55 57 55 57 57 56 57 57 55 55 56 56 57 56 55 56 56 56 57 56 55 56 56 56 55 56 55 57 56 55 57 57 57 57 55 57 55 57 57 57 57 55 56 55 56 56 55 56 56 56 56 56 57 57 55 55 56 55 56 57 55 57 55 55 57 56 55 56 55 57 55 55 56 56 55 57 55 56 55 56 56 55 55 57 56 55 57 57 55 57 57 56 56 57 56 55 57 57 57 56 55 55 57 57 55 55 57 56 57 56 57 55 57 57 55 57 55 56 57 55 57 56 57 57 57 57 57 56 56 55 57 56 55 55 55 57 57 56 57 56 55 57 56 56 56 56 57 55 57 56 56 57 56 56 56 56 55 56,1
56 55 55 48 52 47 54 49 56 55 54 50 51 47 50 52 46 54 51 52 54 47 51 46 50 48 55 50 48 48 56 53 55 51 52 52 48 55 53 50 52 53 50 47 56 50 48 54 48 49 52 50 54 55 55 48 49 53 55 49 52 52 51 55 48 49 46 46 47 49 47 51 54 49 53 50 56 55 53 49 52 47 47 53 54 48 50 52 48 54 46 52 49 50 51 51 52 56 54 53 49 51 53 47 53 49 55 48 52 56 52 52 47 46 53 46 50 46 50 52 52 50 46 49 49 53 50 46 51 56 52 56 52 49 47 49 46 46 52 49 48 50 53 56 47 50 55 54 46 48 55 53 51 46 46 49 52 51 47 55 47 48 54 50 54 50 50 55 47 56 49 54 46 54 47 47 46 50 52 54 56 52 51 53 56 46 47 50 56 46 54 46 50 54 51 51 50 55 54 50 46 49 56 47 54 49 51 49 47 46 52 46 47 46 46 49 53 49 47 51 53 52 50 52 46 56 54 50 49 55 46 52 49 56 55 56 48 51 51 46 46 53 53 47 56 55 54 49 54 46 54 54 52 51 49 56 53 52 51 53 47 51 52 54 54 55 47 53 55 54 53 46 50 51 50 56 52 51 54 51 56 56 56 53 51 50 50 48 52 47 53 46 53 49 54 52 54 55 53 48 48 54 54 53 50 53 55 51 56 48 52 49 50 53 55 50 51 51 51 55 53 49 51 54 47 53 48 51 52 52 54 50 51 47 48 49 50 51 48 53 47 52 46 51 56 46 56 49 48 56 51 52 47 52 56 55 49 48 53 56 51 50 50 52 55 52 49 53 55 46 53 51 46 46 48 52 50 55 48 49 51 49 56 46 48 54 49 54 52 55 51 54 48 46 46 53 52 56 54 50 53 52 55 53 51 53 56 56 54 53 47 56 51 52 51 53 51 53 51 54 50 56 53 54 48 55 49 53 50 53 54 51 53 54 51 53 56 51 56 54 52 46 53 52 48 49 50 46 53 54 50 48 56 49 51 47 51 51 55 51 55 51 46 52 50 48 53 47 53 49 54 46 51 46 48 48 56 46 56 52 53 49 49 48 49 55 56 46 51 51 52 55 53 54 51 52 54 48 49 52 54 50 52 54 54 47 46 46 47 56 55 54 54 56 48 47 46 49 52 46 48 50 47 50 52 48 52 51 51 47 48 53 55 46 50 50 56 54 54 55 52 54 50 51 49 47 53 47 55 53 54 46 56 55 49 53 53 55 46 55 54 53 51 55 52 46 52 52 47 49 54 48 55 54 47 46 54 46 49 49 49 49 55 49 49 53 54 53,0
52 51 42 46 47 48 45 49 45 51 45 52 49 50 47 44 46 48 43 46 48 46 42 47 44 45 49 50 43 48 45 45 46 48 47 45 45 51 50 52 49 43 46 43 52 52 48 42 49 50 43 42 50 50 44 47 49 42 43 42 44 48 49 46 48 43 45 44 49 51 44 43 48 52 44 46 51 48 50 43 47 42 43 43 48 49 50 46 45 52 48 51 49 43 45 50 46 46 47 43 51 51 49 46 49 49 44 43 49 47 51 46 52 52 44 42 48 50 49 47 46 44 52 44 44 48 51 52 52 46 49 50 45 51 42 51 45 51 52 44 46 48 45 48 48 47 48 52 43 52 52 43 49 46 44 42 49 52 49 44 46 43 46 47 52 44 44 48 47 50 48 50 51 51 45 46 43 52 47 44 51 49 51 49 51 45 51 47 52 49 49 43 51 52 49 42 49 43 46 46 50 48 46 43 48 50 47 44 45 45 46 44 46 42 42 49 48 45 42 42 51 47 43 46 52,0
55 55 55 57 57 57 56 55 56 56 56 57 55 55 57 55 55 57 55 57 56 56 55 55 55 55 55 57 57 56 57 57 57 55 56 55 56 57 55 55 56 56 56 55 56 55 57 57 55 57 57 55 55 56 55 56 57 57 56 57 56 55 56 57 57 55 57 57 55 56 56 55 57 55 55 56 55 56 55 57 57 56 56 57 55 57 57 55 57 55 56 57 56 55 57 57 56 55 57 57 57 55 57 55 55 55 55 56 56 57 56 57 57 55 55 55 55 56 55 57 57 55 56 55 57 55 57 55 55 55 56 57 55 57 57 56 57 57 56 56 57 56 55 55 56 56 55 55 57 55 56 55 57 57 56 56 57 56 56 56 57 55 55 56 57 57 57 55 56 56 56 57 55 56 55 57 56 56 57 55 56 56 56 56 57 55 55 55 56 57 56 56 55 56 55 57 56 55 57 55 55 57 57 57 55 56 57 55 55 56 55 56 57 57 57 56 55 55 56 57 56 56 57 55 55 56 56 56 55 56 55 57 55 55 56 55 56 56 55 56 55 55 56 57 56 57 55 57 57 57 55 57 57 57 55 56 57 55 57 55 57 57 56 55 56 55 57 56 55 56 55 55 57 55 55 56 57 57 55 55 57 57 55 57 57 57 57 57 56 57 57 57 57 55 56 56 55 56 57 55 55 57 57 57 56 56 55 55 56 57 57 57 57 57 56 57 55 56 56 56 55,1
41 43 45 46 42 49 41 45 45 45 47 42 50 43 50 50 44 46 45 41 42 46 43 46 50 42 48 45 47 45 44 48 46 43 40 41 40 49 46 50 45 40 46 41 41 44 44 50 50 40 40 44 42 43 43 43 42 46 47 44 50 44 44 44 45 42 47 42 40 43 49 45 44 50 49 40 49 41 43 47 45 43 40 47 47 43 47 44 41 49 43 47 49 41 50 44 48 50 45 42 40 44 47 45 41 45 46 46 47 43 45 40 41 44 45 45 43 41 43 48 50 46 49 49 48 40 41 44 40 47 50 50 46 44 43 43 50 48 46 43 46 48 40 45 48 42 40 40 42 47 42 43 45 50 40 50 50 40 45 44 43 45 44 45 41 45 48 41 49 47 48 50 49 45 43 43 50 42 50 44 45 47 48 48 46 44 46 42 46 44 48 42 42 46 48 42 47 45 47 41 45 50 40 49 41 40 41 46 41 42 48 49 50 46 42 45 48 42 50 42 47 49 42 42 44 50 46 49 42 41 50 40 46 44 44 50 50 43 47 43 45 46 41 42 47 48 41 47 49 46 40 50 49 42 41 44 40 40 48 44 44 47 47 40 41 45 46 46 40 50 45 42 42 45 42 40 49 49 43 41 46 42 47 44 41 46 45 43 48 45 45 46 50 45 50 49 42 43 41 50 45 47 41 50 41,0
62 62 62 70 64 71 64 63 62 69 64 67 64 65 62 66 62 71 66 67 72 69 63 69 65 64 71 64 70 66 62 72 62 69 63 65 70 72 64 67 64 62 64 72 72 69 69 68 64 67 71 67 71 67 63 70 66 66 72 66 69 68 68 70 71 69 62 63 70 72 65 68 70 72 65 62 68 72 68 63 69 70 70 63 63 72 70 69 66 63 67 66 63 67 69 64 69 68 71 70 68 67 66 62 72 72 71 72 68 72 69 66 67 72 69 66 72 72 64 63 71 69 69 69 71 64 70 62 69 63 70 72 70 65 69 64 66 70 64 68 67 70 68 67 63 65 62 62 63 63 66 69 66 62 67 65 67 70 68 68 66 64 63 62 65 70 64 65 65 69 63 63 69 71 66 69 70 65 68 66 64 72 62 69 68 63 72 70 72 70 70 72 65 66 68 62 62 67 66 68 70 64 68 63 64 71 70 69 64 67 68 65 63 71 67 68 70 66 64 70 67 65 68 66 71 67 67 62 62 68 70 66 63 71 63 67 68 71 62 70 65 65 66 72 67 66 68 62 62 69 67 69 66 70 65 70 68 71 62 70 63 69 65 69 71 72 69 71 65 70 63 63 62 72 69 69 70 67 68 70 62 62 62 67 68 65 65 67 63 64 65 66 64 71 70 65 62 68 66 63 64 65 69 63 63 69 67 71 72 71 67 72 70 64 62 66 63 63 67 70 72 63 65 70 62 67 70 70 62 63 72 71 66 67 71 72 67 63 70 66 64 67 64 69 66 72 66 65 62 66 62 66 68 63 68 66 70 68 71 64 67 69 63 71 64 67 62 68,0
62 63 63 63 61 61 61 62 62 63 63 63 61 61 63 62 61 61 61 63 62 63 62 63 63 63 61 63 61 61 63 61 63 61 63 61 62 61 61 63 62 61 61 63 63 61 62 61 61 61 63 63 61 61 63 63 63 61 62 62 62 62 62 62 63 62 62 63 61 61 61 61 62 63 62 61 63 63 63 63 62 61 61 61 63 62 63 62 61 62 63 62 63 63 62 61 62 61 63 61 61 62 62 61 61 61 61 62 62 63 63 63 63 63 61 62 63 63 62 61 62 63 63 62 62 63 62 63,1
56 64 63 60 58 64 61 65 60 60 61 65 63 56 60 62 62 63 65 64 57 61 61 66 62 62 60 60 60 64 64 56 62 57 64 62 62 61 64 66 62 66 66 57 59 60 66 63 57 56 66 57 60 59 63 64 63 64 63 65 56 56 60 65 65 64 65 64 65 61 58 56 59 60 56 61 61 57 62 60 63 62 65 60 60 58 61 62 61 65 66 65 62 65 58 60 63 64 65 57 61 63 61 57 62 60 58 59 65 58 66 66 63 66 56 56 60 57 66 58 63 62 65 59 65 61 59 64 59 61 66 66 63 61 62 56 57 63 57 65 59 64 61 65 58 65 58 63 58 62 60 61 59 57 59 58 61 66 58 63 56 61 59 62 65 63 60 64 62 60 63 57 60 63 59 60 60 62 60 63 62 56 56 58 57 59 64 65 65 59 65 57 62 63 57 60 61 65 64 58 61 63 65 56 63 63 56 62 62 60 61 61 65 65 66 56 56 57 61 63 59 66 63 59 65 56 58 66 60 60 63 62 60 61 61 56 57 57 61 60 57 58 66 58 65 66 66 61 66 56 60 62 65 56 64 64 61 61 66 57 66 60 59 57 56 61 64 62 60 60 58 66 58 59,0
64 63 62 64 62 62 63 62 63 62 64 63 62 62 62 62 64 63 63 63 62 63 63 62,1
56 57 57 57 57 56 56 57 56 58 58 58 57 57 58 57 58 56 56 57 57 56 57 56 57 57 56 57 57 57 57 58 58 57 56 56 58 56 58 57 57 56 57 57 57 57 58 56 56 57 57 58 58 58 58 56 56 58 58 57 58 56 56 56 57 57 58 58 58 58 57 57 57 57 58 58 58 56 57 57 58 57 57 57 58 57 58 58 58 57 58 57 58 57 57 57 58 57 56 58 56 56 56 58 56 57 56 56 57 56 58 57 57 58 58 58 57 57 58 57 57 56 58 56 58 56 58 56 56 58 57 56 56 56 58 58 56 58 56 56 56 56 56 58 56 56 56 56 56 56 58 57 56 57 56 56 56 56 57 56 57 56 57 56 56 58 58 57 56 56 58,1
68 67 66 68 68 67 66 68 68 67 68 66 68 67 68 66 66 67 66 67 68 66 67 67 66 66 67 68 67 67 66 68 66 67 67 68 68 67 68 67 68 68 66 68 66 67 67 66 67 66 67 66 68 68 67 68 66 66 68 66 66 68 66 68 66 67 67 67 66 67 66 66 66 67 66 66 67 66 68 68 68 66 67 68 66 66 67 68 67 68 66 68 68 68 66 68 68 66 67 67 66 66 67 66 66 66 68 66 68 67 68 66 67 68 66 68 68 67 68 67 68 68 68 67 67 66 66 68 68 68 68 67 68 66 67 66 68 67 66 67 67 66 66 68 66 68 66 67 66 68 68 66 66 66 66 67 67 68 67 68 66 68 67 66 67 68 66 68 66 67 68 68 66 68 67 67 66 68 67 66 66 68 67 67 67 68 66 66 67 68 68 68 67 68 67 68 66 68 66 67 68 67 67 66 66 68 66 68 68 67 67 67 68 67 66 67 67 67 67 67 68 68 67 68 68 67 66 67 67 67 66 68 68 68 67 66 66 68 67 68 67 67 68 66 66 68 67 68 67 67 66 66 68 66 66 68 66 67 66 67 68 68 68 67 67 68 67 66 66 67 68 68 67 67 68 67 67 67 68 68 68 67 68 68 67 68 66 67 66 68 68 67 66 67 67 68 68 66 68 66 68 67 67 66 67 68 66 67 67 66 68 67 66 66 66 67 67 68 66 67 68 66 66 67 66 68 67 67 67 67 68 67 67 66 67 68 66 67 68 68 66 67 66 66 66 68 66 68 66 66 68 66 66 68 67 68 66 67 67 68 66 68 68 67 66 66 66 68 68 68 67 67 68 66 66 67 67 67 68 67 68 68 67 67 67 67 67 68 67 67 67 66 67 66 66 68 66 66 66,1
56 50 55 58 56 51 56 51 58 48 54 53 48 49 57 48 50 50 57 56 51 57 57 58 56 49 53 56 53 51 58 53 49 58 55 56 57 51 48 56 50 51 57 49 52 56 56 53 48 53 57 48 54 53 55 58 51 57 53 49 49 53 53 55 58 57 57 56 51 55 53 57 58 52 55 50 52 51 56 49 55 51 50 53 51 51 50 55 50 49 48 50 52 58 49 51 48 52 57 48 57 52 55 56 58 56 56 56 54 49 50 55 54 49 50 48 53 51 51 53 49 57 50 54 49 49 52 54 52 49 48 53 48 49 57 53 49 54 56 52 55 50 57 53 48 54 56 56 58 50 58 58 55 57 58 49 56 55 49 56 56 48 49 53 52 56 51 57 55 56 52 58 53 57 52 52 48 57 56 51 57 49 50 58 57 57 51 52 56 48 50 48 53 54 53 55 57 53 52 51 57 54 49 55 54 49 48 55 57 56 54 58 51 56 49 48 57 58 50 55 56 56 53 54 48 49 49 48 55 55 51 55 54 51 51 55 56 50 51 57 49 53 56 57 49 55 50 58 56 54 51 56 52 52 50,0
59 59 58 60 58 60 60 59 59 59 59 58 59 60 60 59 59 59 59 60 60 60 59 60 59 60 58 59 60 59 60 58 58 60 60 59 60 60 58 58 58 58 59 60 59 58 59 58 60 59 60 58 60 59 59 58 59 58 59 60 59 60 58 58 59 58 59 59 58 58 59 60 59 58 58 58 58 60 59 59 59 59 59 59 58 60 60 60 59 60 60 59 59 60 59 58 59 59 58 59 58 58 59 58 60 60 60 60 60 58 58 60 58 60 60 60 60 59 58 58 58 59 59 59 60 60 60 59 59 59 58 58 58 59 58 59 59 59 59 59 58 59 58 58 58 59 59 58 60 59 59 58 58 59 58 60 59 59 59 60 59 59 60 58 60 59 59 60 59 60,1
37 44 39 37 40 36 43 35 42 44 40 35 37 44 45 38 36 38 42 43 37 38 41 37 41 38 36 41 35 45 36 39 39 36 45 44 45 43 39 44 42 38 38 39 43 37 43 45 35 39 36 42 43 38 36 38 38 45 37 41 43 41 45 40 36 37 41 39 40 44 35 41 40 36 41 37 44 38 42 45 36 45 37 36 40 40 41 39 41 44 44 40 42 38 38 45 40 40 37 41 45 38 36 40 37 41 39 44 44 35 39 38 39 43 37 42 37 38 38 42 45 39 42 35 37 38 42 40 42 36 41 39 35 43 45 38 41 41 37 36 42 35 41 40 42,0
53 58 57 59 61 54 53 59 60 61 56 57 55 55 55 55 54 57 58 53 60 56 56 60 56 62 54 53 56 54 58 56 59 54 56 60 56 53 61 62 54 60 56 60 54 61 57 52 53 61 62 54 60 55 58 55 59 57 60 60 57 52 57 59 57 54 59 57 58 62 54 56 55 53 53 53 60 55 55 58 57 53 52 52 55 58 57 55 54 57 58 55 55 61 52 53 57 60 60 59 56 52 59 62 53 57 59 58 62 60 55 61 57 54 61 54 62 59 57 56 54 52 58 61 57 60 58 57 56 53 58 52 57 57 57 54 62 62 58 56 54 61 52 62 57 59 55 60,0
